;Scopy version,f4beeb1
;Exported on,samedi octobre 12/10/2024
;Device,M2K
;Nr of samples,16937
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
702,0.702,0.0295605,-0.0732059
703,0.703,0.0295605,-0.0732059
704,0.704,0.0295605,-0.0732059
705,0.705,0.0295605,-0.0732059
706,0.706,0.0295605,-0.0732059
707,0.707,0.0295605,-0.0732059
708,0.708,0.0295605,-0.0732059
709,0.709,0.0295605,-0.0732059
710,0.71,0.0295605,-0.0732059
711,0.711,0.0295605,-0.0732059
712,0.712,0.0295605,-0.0732059
713,0.713,0.0295605,-0.0732059
714,0.714,0.0295605,-0.0732059
715,0.715,0.0295605,-0.0732059
716,0.716,0.0295605,-0.0732059
717,0.717,0.0295605,-0.0732059
718,0.718,0.0295605,-0.0732059
719,0.719,0.0295605,-0.0732059
720,0.72,0.0295605,-0.0732059
721,0.721,0.0295605,-0.0732059
722,0.722,0.0295605,-0.0732059
723,0.723,0.0295605,-0.0732059
724,0.724,0.0295605,-0.0732059
725,0.725,0.0295605,-0.0732059
726,0.726,0.0295605,-0.0732059
727,0.727,0.0295605,-0.0732059
728,0.728,0.0295605,-0.0732059
729,0.729,0.0295605,-0.0732059
730,0.73,0.0295605,-0.0732059
731,0.731,0.0295605,-0.0732059
732,0.732,0.0295605,-0.0732059
733,0.733,0.0295605,-0.0732059
734,0.734,0.0295605,-0.0732059
735,0.735,0.0295605,-0.0732059
736,0.736,0.0295605,-0.0732059
737,0.737,0.0295605,-0.0732059
738,0.738,0.0295605,-0.0732059
739,0.739,0.0295605,-0.0732059
740,0.74,0.0295605,-0.0732059
741,0.741,0.0295605,-0.0732059
742,0.742,0.0295605,-0.0732059
743,0.743,0.0295605,-0.0732059
744,0.744,0.0295605,-0.0732059
745,0.745,0.0295605,-0.0732059
746,0.746,0.0295605,-0.0732059
747,0.747,0.0295605,-0.0732059
748,0.748,0.0295605,-0.0732059
749,0.749,0.0295605,-0.0732059
750,0.75,0.0295605,-0.0732059
751,0.751,0.0295605,-0.0732059
752,0.752,0.0295605,-0.0732059
753,0.753,0.0295605,-0.0732059
754,0.754,0.0295605,-0.0732059
755,0.755,0.0295605,-0.0732059
756,0.756,0.0295605,-0.0732059
757,0.757,0.0295605,-0.0732059
758,0.758,0.0295605,-0.0732059
759,0.759,0.0295605,-0.0732059
760,0.76,0.0295605,-0.0732059
761,0.761,0.0295605,-0.0732059
762,0.762,0.0295605,-0.0732059
763,0.763,0.0295605,-0.0732059
764,0.764,0.0295605,-0.0732059
765,0.765,0.0295605,-0.0732059
766,0.766,0.0295605,-0.0732059
767,0.767,0.0295605,-0.0732059
768,0.768,0.0295605,-0.0732059
769,0.769,0.0295605,-0.0732059
770,0.77,0.0295605,-0.0732059
771,0.771,0.0295605,-0.0732059
772,0.772,0.0295605,-0.0732059
773,0.773,0.0295605,-0.0732059
774,0.774,0.0295605,-0.0732059
775,0.775,0.0295605,-0.0732059
776,0.776,0.0295605,-0.0732059
777,0.777,0.0295605,-0.0732059
778,0.778,0.0295605,-0.0732059
779,0.779,0.0295605,-0.0732059
780,0.78,0.0295605,-0.0732059
781,0.781,0.0295605,-0.0732059
782,0.782,0.0295605,-0.0732059
783,0.783,0.0295605,-0.0732059
784,0.784,0.0295605,-0.0732059
785,0.785,0.0295605,-0.0732059
786,0.786,0.0295605,-0.0732059
787,0.787,0.0295605,-0.0732059
788,0.788,0.0295605,-0.0732059
789,0.789,0.0295605,-0.0732059
790,0.79,0.0295605,-0.0732059
791,0.791,0.0295605,-0.0732059
792,0.792,0.0295605,-0.0732059
793,0.793,0.0295605,-0.0732059
794,0.794,0.0295605,-0.0732059
795,0.795,0.0295605,-0.0732059
796,0.796,0.0295605,-0.0732059
797,0.797,0.0295605,-0.0732059
798,0.798,0.0295605,-0.0732059
799,0.799,0.0295605,-0.0732059
800,0.8,0.0295605,-0.0732059
801,0.801,0.0295605,-0.0732059
802,0.802,0.0295605,-0.0732059
803,0.803,0.0295605,-0.0732059
804,0.804,0.0295605,-0.0732059
805,0.805,0.0295605,-0.0732059
806,0.806,0.0295605,-0.0732059
807,0.807,0.0295605,-0.0732059
808,0.808,0.0295605,-0.0732059
809,0.809,0.0295605,-0.0732059
810,0.81,0.0295605,-0.0732059
811,0.811,0.0295605,-0.0732059
812,0.812,0.0295605,-0.0732059
813,0.813,0.0295605,-0.0732059
814,0.814,0.0295605,-0.0732059
815,0.815,0.0295605,-0.0732059
816,0.816,0.0295605,-0.0732059
817,0.817,0.0295605,-0.0732059
818,0.818,0.0295605,-0.0732059
819,0.819,0.0295605,-0.0732059
820,0.82,0.0295605,-0.0732059
821,0.821,0.0295605,-0.0732059
822,0.822,0.0295605,-0.0732059
823,0.823,0.0295605,-0.0732059
824,0.824,0.0295605,-0.0732059
825,0.825,0.0295605,-0.0732059
826,0.826,0.0295605,-0.0732059
827,0.827,0.0295605,-0.0732059
828,0.828,0.0295605,-0.0732059
829,0.829,0.0295605,-0.0732059
830,0.83,0.0295605,-0.0732059
831,0.831,0.0295605,-0.0732059
832,0.832,0.0295605,-0.0732059
833,0.833,0.0295605,-0.0732059
834,0.834,0.0295605,-0.0732059
835,0.835,0.0295605,-0.0732059
836,0.836,0.0295605,-0.0732059
837,0.837,0.0295605,-0.0732059
838,0.838,0.0295605,-0.0732059
839,0.839,0.0295605,-0.0732059
840,0.84,0.0295605,-0.0732059
841,0.841,0.0295605,-0.0732059
842,0.842,0.0295605,-0.0732059
843,0.843,0.0295605,-0.0732059
844,0.844,0.0295605,-0.0732059
845,0.845,0.0295605,-0.0732059
846,0.846,0.0295605,-0.0732059
847,0.847,0.0295605,-0.0732059
848,0.848,0.0295605,-0.0732059
849,0.849,0.0295605,-0.0732059
850,0.85,0.0295605,-0.0732059
851,0.851,0.0295605,-0.0732059
852,0.852,0.0295605,-0.0732059
853,0.853,0.0295605,-0.0732059
854,0.854,0.0295605,-0.0732059
855,0.855,0.0295605,-0.0732059
856,0.856,0.0295605,-0.0732059
857,0.857,0.0295605,-0.0732059
858,0.858,0.0295605,-0.0732059
859,0.859,0.0295605,-0.0732059
860,0.86,0.0295605,-0.0732059
861,0.861,0.0295605,-0.0732059
862,0.862,0.0295605,-0.0732059
863,0.863,0.0295605,-0.0732059
864,0.864,0.0295605,-0.0732059
865,0.865,0.0295605,-0.0732059
866,0.866,0.0295605,-0.0732059
867,0.867,0.0295605,-0.0732059
868,0.868,0.0295605,-0.0732059
869,0.869,0.0295605,-0.0732059
870,0.87,0.0295605,-0.0732059
871,0.871,0.0295605,-0.0732059
872,0.872,0.0295605,-0.0732059
873,0.873,0.0295605,-0.0732059
874,0.874,0.0295605,-0.0732059
875,0.875,0.0295605,-0.0732059
876,0.876,0.0295605,-0.0732059
877,0.877,0.0295605,-0.0732059
878,0.878,0.0295605,-0.0732059
879,0.879,0.0295605,-0.0732059
880,0.88,0.0295605,-0.0732059
881,0.881,0.0295605,-0.0732059
882,0.882,0.0295605,-0.0732059
883,0.883,0.0295605,-0.0732059
884,0.884,0.0295605,-0.0732059
885,0.885,0.0295605,-0.0732059
886,0.886,0.0295605,-0.0732059
887,0.887,0.0295605,-0.0732059
888,0.888,0.0295605,-0.0732059
889,0.889,0.0295605,-0.0732059
890,0.89,0.0295605,-0.0732059
891,0.891,0.0295605,-0.0732059
892,0.892,0.0295605,-0.0732059
893,0.893,0.0295605,-0.0732059
894,0.894,0.0295605,-0.0732059
895,0.895,0.0295605,-0.0732059
896,0.896,0.0295605,-0.0732059
897,0.897,0.0295605,-0.0732059
898,0.898,0.0295605,-0.0732059
899,0.899,0.0295605,-0.0732059
900,0.9,0.0295605,-0.0732059
901,0.901,0.0295605,-0.0732059
902,0.902,0.0295605,-0.0732059
903,0.903,0.0295605,-0.0732059
904,0.904,0.0295605,-0.0732059
905,0.905,0.0295605,-0.0732059
906,0.906,0.0295605,-0.0732059
907,0.907,0.0295605,-0.0732059
908,0.908,0.0295605,-0.0732059
909,0.909,0.0295605,-0.0732059
910,0.91,0.0295605,-0.0732059
911,0.911,0.0295605,-0.0732059
912,0.912,0.0295605,-0.0732059
913,0.913,0.0295605,-0.0732059
914,0.914,0.0295605,-0.0732059
915,0.915,0.0295605,-0.0732059
916,0.916,0.0295605,-0.0732059
917,0.917,0.0295605,-0.0732059
918,0.918,0.0295605,-0.0732059
919,0.919,0.0295605,-0.0732059
920,0.92,0.0295605,-0.0732059
921,0.921,0.0295605,-0.0732059
922,0.922,0.0295605,-0.0732059
923,0.923,0.0295605,-0.0732059
924,0.924,0.0295605,-0.0732059
925,0.925,0.0295605,-0.0732059
926,0.926,0.0295605,-0.0732059
927,0.927,0.0295605,-0.0732059
928,0.928,0.0295605,-0.0732059
929,0.929,0.0295605,-0.0732059
930,0.93,0.0295605,-0.0732059
931,0.931,0.0295605,-0.0732059
932,0.932,0.0295605,-0.0732059
933,0.933,0.0295605,-0.0732059
934,0.934,0.0295605,-0.0732059
935,0.935,0.0295605,-0.0732059
936,0.936,0.0295605,-0.0732059
937,0.937,0.0295605,-0.0732059
938,0.938,0.0295605,-0.0732059
939,0.939,0.0295605,-0.0732059
940,0.94,0.0295605,-0.0732059
941,0.941,0.0295605,-0.0732059
942,0.942,0.0295605,-0.0732059
943,0.943,0.0295605,-0.0732059
944,0.944,0.0295605,-0.0732059
945,0.945,0.0295605,-0.0732059
946,0.946,0.0295605,-0.0732059
947,0.947,0.0295605,-0.0732059
948,0.948,0.0295605,-0.0732059
949,0.949,0.0295605,-0.0732059
950,0.95,0.0295605,-0.0732059
951,0.951,0.0295605,-0.0732059
952,0.952,0.0295605,-0.0732059
953,0.953,0.0295605,-0.0732059
954,0.954,0.0295605,-0.0732059
955,0.955,0.0295605,-0.0732059
956,0.956,0.0295605,-0.0732059
957,0.957,0.0295605,-0.0732059
958,0.958,0.0295605,-0.0732059
959,0.959,0.0295605,-0.0732059
960,0.96,0.0295605,-0.0732059
961,0.961,0.0295605,-0.0732059
962,0.962,0.0295605,-0.0732059
963,0.963,0.0295605,-0.0732059
964,0.964,0.0295605,-0.0732059
965,0.965,0.0295605,-0.0732059
966,0.966,0.0295605,-0.0732059
967,0.967,0.0295605,-0.0732059
968,0.968,0.0295605,-0.0732059
969,0.969,0.0295605,-0.0732059
970,0.97,0.0295605,-0.0732059
971,0.971,0.0295605,-0.0732059
972,0.972,0.0295605,-0.0732059
973,0.973,0.0295605,-0.0732059
974,0.974,0.0295605,-0.0732059
975,0.975,0.0295605,-0.0732059
976,0.976,0.0295605,-0.0732059
977,0.977,0.0295605,-0.0732059
978,0.978,0.0295605,-0.0732059
979,0.979,0.0295605,-0.0732059
980,0.98,0.0295605,-0.0732059
981,0.981,0.0295605,-0.0732059
982,0.982,0.0295605,-0.0732059
983,0.983,0.0295605,-0.0732059
984,0.984,0.0295605,-0.0732059
985,0.985,0.0295605,-0.0732059
986,0.986,0.0295605,-0.0732059
987,0.987,0.0295605,-0.0732059
988,0.988,0.0295605,-0.0732059
989,0.989,0.0295605,-0.0732059
990,0.99,0.0295605,-0.0732059
991,0.991,0.0295605,-0.0732059
992,0.992,0.0295605,-0.0732059
993,0.993,0.0295605,-0.0732059
994,0.994,0.0295605,-0.0732059
995,0.995,0.0295605,-0.0732059
996,0.996,0.0295605,-0.0732059
997,0.997,0.0295605,-0.0732059
998,0.998,0.0295605,-0.0732059
999,0.999,0.0295605,-0.0732059
1000,1,0.0295605,-0.0732059
1001,1.001,0.0295605,-0.0732059
1002,1.002,0.0295605,-0.0732059
1003,1.003,0.0295605,-0.0732059
1004,1.004,0.0295605,-0.0732059
1005,1.005,0.0295605,-0.0732059
1006,1.006,0.0295605,-0.0732059
1007,1.007,0.0295605,-0.0732059
1008,1.008,0.0295605,-0.0732059
1009,1.009,0.0295605,-0.0732059
1010,1.01,0.0295605,-0.0732059
1011,1.011,0.0295605,-0.0732059
1012,1.012,0.0295605,-0.0732059
1013,1.013,0.0295605,-0.0732059
1014,1.014,0.0295605,-0.0732059
1015,1.015,0.0295605,-0.0732059
1016,1.016,0.0295605,-0.0732059
1017,1.017,0.0295605,-0.0732059
1018,1.018,0.0295605,-0.0732059
1019,1.019,0.0295605,-0.0732059
1020,1.02,0.0295605,-0.0732059
1021,1.021,0.0295605,-0.0732059
1022,1.022,0.0295605,-0.0732059
1023,1.023,0.0295605,-0.0732059
1024,1.024,0.0295605,-0.0732059
1025,1.025,0.0295605,-0.0732059
1026,1.026,0.0295605,-0.0732059
1027,1.027,0.0295605,-0.0732059
1028,1.028,0.0295605,-0.0732059
1029,1.029,0.0295605,-0.0732059
1030,1.03,0.0295605,-0.0732059
1031,1.031,0.0295605,-0.0732059
1032,1.032,0.0295605,-0.0732059
1033,1.033,0.0295605,-0.0732059
1034,1.034,0.0295605,-0.0732059
1035,1.035,0.0295605,-0.0732059
1036,1.036,0.0295605,-0.0732059
1037,1.037,0.0295605,-0.0732059
1038,1.038,0.0295605,-0.0732059
1039,1.039,0.0295605,-0.0732059
1040,1.04,0.0295605,-0.0732059
1041,1.041,0.0295605,-0.0732059
1042,1.042,0.0295605,-0.0732059
1043,1.043,0.0295605,-0.0732059
1044,1.044,0.0295605,-0.0732059
1045,1.045,0.0295605,-0.0732059
1046,1.046,0.0295605,-0.0732059
1047,1.047,0.0295605,-0.0732059
1048,1.048,0.0295605,-0.0732059
1049,1.049,0.0295605,-0.0732059
1050,1.05,0.0295605,-0.0732059
1051,1.051,0.0295605,-0.0732059
1052,1.052,0.0295605,-0.0732059
1053,1.053,0.0295605,-0.0732059
1054,1.054,0.0295605,-0.0732059
1055,1.055,0.0295605,-0.0732059
1056,1.056,0.0295605,-0.0732059
1057,1.057,0.0295605,-0.0732059
1058,1.058,0.0295605,-0.0732059
1059,1.059,0.0295605,-0.0732059
1060,1.06,0.0295605,-0.0732059
1061,1.061,0.0295605,-0.0732059
1062,1.062,0.0295605,-0.0732059
1063,1.063,0.0295605,-0.0732059
1064,1.064,0.0295605,-0.0732059
1065,1.065,0.0295605,-0.0732059
1066,1.066,0.0295605,-0.0732059
1067,1.067,0.0295605,-0.0732059
1068,1.068,0.0295605,-0.0732059
1069,1.069,0.0295605,-0.0732059
1070,1.07,0.0295605,-0.0732059
1071,1.071,0.0295605,-0.0732059
1072,1.072,0.0295605,-0.0732059
1073,1.073,0.0295605,-0.0732059
1074,1.074,0.0295605,-0.0732059
1075,1.075,0.0295605,-0.0732059
1076,1.076,0.0295605,-0.0732059
1077,1.077,0.0295605,-0.0732059
1078,1.078,0.0295605,-0.0732059
1079,1.079,0.0295605,-0.0732059
1080,1.08,0.0295605,-0.0732059
1081,1.081,0.0295605,-0.0732059
1082,1.082,0.0295605,-0.0732059
1083,1.083,0.0295605,-0.0732059
1084,1.084,0.0295605,-0.0732059
1085,1.085,0.0295605,-0.0732059
1086,1.086,0.0295605,-0.0732059
1087,1.087,0.0295605,-0.0732059
1088,1.088,0.0295605,-0.0732059
1089,1.089,0.0295605,-0.0732059
1090,1.09,0.0295605,-0.0732059
1091,1.091,0.0295605,-0.0732059
1092,1.092,0.0295605,-0.0732059
1093,1.093,0.0295605,-0.0732059
1094,1.094,0.0295605,-0.0732059
1095,1.095,0.0295605,-0.0732059
1096,1.096,0.0295605,-0.0732059
1097,1.097,0.0295605,-0.0732059
1098,1.098,0.0295605,-0.0732059
1099,1.099,0.0295605,-0.0732059
1100,1.1,0.0295605,-0.0732059
1101,1.101,0.0295605,-0.0732059
1102,1.102,0.0295605,-0.0732059
1103,1.103,0.0295605,-0.0732059
1104,1.104,0.0295605,-0.0732059
1105,1.105,0.0295605,-0.0732059
1106,1.106,0.0295605,-0.0732059
1107,1.107,0.0295605,-0.0732059
1108,1.108,0.0295605,-0.0732059
1109,1.109,0.0295605,-0.0732059
1110,1.11,0.0295605,-0.0732059
1111,1.111,0.0295605,-0.0732059
1112,1.112,0.0295605,-0.0732059
1113,1.113,0.0295605,-0.0732059
1114,1.114,0.0295605,-0.0732059
1115,1.115,0.0295605,-0.0732059
1116,1.116,0.0295605,-0.0732059
1117,1.117,0.0295605,-0.0732059
1118,1.118,0.0295605,-0.0732059
1119,1.119,0.0295605,-0.0732059
1120,1.12,0.0295605,-0.0732059
1121,1.121,0.0295605,-0.0732059
1122,1.122,0.0295605,-0.0732059
1123,1.123,0.0295605,-0.0732059
1124,1.124,0.0295605,-0.0732059
1125,1.125,0.0295605,-0.0732059
1126,1.126,0.0295605,-0.0732059
1127,1.127,0.0295605,-0.0732059
1128,1.128,0.0295605,-0.0732059
1129,1.129,0.0295605,-0.0732059
1130,1.13,0.0295605,-0.0732059
1131,1.131,0.0295605,-0.0732059
1132,1.132,0.0295605,-0.0732059
1133,1.133,0.0295605,-0.0732059
1134,1.134,0.0295605,-0.0732059
1135,1.135,0.0295605,-0.0732059
1136,1.136,0.0295605,-0.0732059
1137,1.137,0.0295605,-0.0732059
1138,1.138,0.0295605,-0.0732059
1139,1.139,0.0295605,-0.0732059
1140,1.14,0.0295605,-0.0732059
1141,1.141,0.0295605,-0.0732059
1142,1.142,0.0295605,-0.0732059
1143,1.143,0.0295605,-0.0732059
1144,1.144,0.0295605,-0.0732059
1145,1.145,0.0295605,-0.0732059
1146,1.146,0.0295605,-0.0732059
1147,1.147,0.0295605,-0.0732059
1148,1.148,0.0295605,-0.0732059
1149,1.149,0.0295605,-0.0732059
1150,1.15,0.0295605,-0.0732059
1151,1.151,0.0295605,-0.0732059
1152,1.152,0.0295605,-0.0732059
1153,1.153,0.0295605,-0.0549044
1154,1.154,0.0295605,-0.0915073
1155,1.155,0.0295605,-0.0549044
1156,1.156,0.0295605,-0.0732059
1157,1.157,0.0295605,-0.0732059
1158,1.158,0.0295605,-0.0732059
1159,1.159,0.0295605,-0.0732059
1160,1.16,0.0295605,-0.0732059
1161,1.161,0.0295605,-0.0732059
1162,1.162,0.0295605,-0.0732059
1163,1.163,0.0295605,-0.0732059
1164,1.164,0.0295605,-0.0732059
1165,1.165,0.0295605,-0.0732059
1166,1.166,0.0295605,-0.0732059
1167,1.167,0.0295605,-0.0732059
1168,1.168,0.0295605,-0.0732059
1169,1.169,0.0295605,-0.0732059
1170,1.17,0.0295605,-0.0732059
1171,1.171,0.0295605,-0.0732059
1172,1.172,0.0295605,-0.0732059
1173,1.173,0.0295605,-0.0732059
1174,1.174,0.0295605,-0.0732059
1175,1.175,0.0295605,-0.0732059
1176,1.176,0.0295605,-0.0732059
1177,1.177,0.0295605,-0.0732059
1178,1.178,0.0295605,-0.0732059
1179,1.179,0.0295605,-0.0732059
1180,1.18,0.0295605,-0.0732059
1181,1.181,0.0295605,-0.0732059
1182,1.182,0.0295605,-0.0732059
1183,1.183,0.0295605,-0.0732059
1184,1.184,0.0295605,-0.0732059
1185,1.185,0.0295605,-0.0732059
1186,1.186,0.0295605,-0.0732059
1187,1.187,0.0295605,-0.0732059
1188,1.188,0.0295605,-0.0732059
1189,1.189,0.0295605,-0.0732059
1190,1.19,0.0295605,-0.0732059
1191,1.191,0.0295605,-0.0732059
1192,1.192,0.0295605,-0.0732059
1193,1.193,0.0295605,-0.0732059
1194,1.194,0.0295605,-0.0732059
1195,1.195,0.0295605,-0.0732059
1196,1.196,0.0295605,-0.0732059
1197,1.197,0.0295605,-0.0732059
1198,1.198,0.0295605,-0.0732059
1199,1.199,0.0295605,-0.0732059
1200,1.2,0.0295605,-0.0732059
1201,1.201,0.0295605,-0.0732059
1202,1.202,0.0295605,-0.0732059
1203,1.203,0.0295605,-0.0732059
1204,1.204,0.0295605,-0.0732059
1205,1.205,0.0295605,-0.0732059
1206,1.206,0.0295605,-0.0732059
1207,1.207,0.0295605,-0.0732059
1208,1.208,0.0295605,-0.0732059
1209,1.209,0.0295605,-0.0732059
1210,1.21,0.0295605,-0.0732059
1211,1.211,0.0295605,-0.0732059
1212,1.212,0.0295605,-0.0732059
1213,1.213,0.0295605,-0.0732059
1214,1.214,0.0295605,-0.0732059
1215,1.215,0.0295605,-0.0732059
1216,1.216,0.0295605,-0.0732059
1217,1.217,0.0295605,-0.0732059
1218,1.218,0.0295605,-0.0732059
1219,1.219,0.0295605,-0.0732059
1220,1.22,0.0295605,-0.0732059
1221,1.221,0.0295605,-0.0732059
1222,1.222,0.0295605,-0.0732059
1223,1.223,0.0295605,-0.0732059
1224,1.224,0.0295605,-0.0732059
1225,1.225,0.0295605,-0.0732059
1226,1.226,0.0295605,-0.0732059
1227,1.227,0.0295605,-0.0732059
1228,1.228,0.0295605,-0.0732059
1229,1.229,0.0295605,-0.0732059
1230,1.23,0.0295605,-0.0732059
1231,1.231,0.0295605,-0.0732059
1232,1.232,0.0295605,-0.0732059
1233,1.233,0.0295605,-0.0732059
1234,1.234,0.0295605,-0.0732059
1235,1.235,0.0295605,-0.0732059
1236,1.236,0.0295605,-0.0732059
1237,1.237,0.0295605,-0.0732059
1238,1.238,0.0295605,-0.0732059
1239,1.239,0.0295605,-0.0732059
1240,1.24,0.0295605,-0.0732059
1241,1.241,0.0295605,-0.0732059
1242,1.242,0.0295605,-0.0732059
1243,1.243,0.0295605,-0.0732059
1244,1.244,0.0295605,-0.0732059
1245,1.245,0.0295605,-0.0732059
1246,1.246,0.0295605,-0.0732059
1247,1.247,0.0295605,-0.0732059
1248,1.248,0.0295605,-0.0732059
1249,1.249,0.0295605,-0.0732059
1250,1.25,0.0295605,-0.0732059
1251,1.251,0.0295605,-0.0732059
1252,1.252,0.0295605,-0.0732059
1253,1.253,0.0295605,-0.0732059
1254,1.254,0.0295605,-0.0732059
1255,1.255,0.0295605,-0.0732059
1256,1.256,0.0295605,-0.0732059
1257,1.257,0.0295605,-0.0732059
1258,1.258,0.0295605,-0.0732059
1259,1.259,0.0295605,-0.0732059
1260,1.26,0.0295605,-0.0732059
1261,1.261,0.0295605,-0.0732059
1262,1.262,0.0295605,-0.0732059
1263,1.263,0.0295605,-0.0732059
1264,1.264,0.0295605,-0.0732059
1265,1.265,0.0295605,-0.0732059
1266,1.266,0.0295605,-0.0732059
1267,1.267,0.0295605,-0.0732059
1268,1.268,0.0295605,-0.0732059
1269,1.269,0.0295605,-0.0732059
1270,1.27,0.0295605,-0.0732059
1271,1.271,0.0295605,-0.0732059
1272,1.272,0.0295605,-0.0732059
1273,1.273,0.0295605,-0.0732059
1274,1.274,0.0295605,-0.0732059
1275,1.275,0.0295605,-0.0732059
1276,1.276,0.0295605,-0.0732059
1277,1.277,0.0295605,-0.0732059
1278,1.278,0.0295605,-0.0732059
1279,1.279,0.0295605,-0.0732059
1280,1.28,0.0295605,-0.0732059
1281,1.281,0.0295605,-0.0732059
1282,1.282,0.0295605,-0.0732059
1283,1.283,0.0295605,-0.0732059
1284,1.284,0.0295605,-0.0732059
1285,1.285,0.0295605,-0.0732059
1286,1.286,0.0295605,-0.0732059
1287,1.287,0.0295605,-0.0732059
1288,1.288,0.0295605,-0.0732059
1289,1.289,0.0295605,-0.0732059
1290,1.29,0.0295605,-0.0732059
1291,1.291,0.0295605,-0.0732059
1292,1.292,0.0295605,-0.0732059
1293,1.293,0.0295605,-0.0732059
1294,1.294,0.0295605,-0.0732059
1295,1.295,0.0295605,-0.0732059
1296,1.296,0.0295605,-0.0732059
1297,1.297,0.0295605,-0.0732059
1298,1.298,0.0295605,-0.0732059
1299,1.299,0.0295605,-0.0732059
1300,1.3,0.0295605,-0.0732059
1301,1.301,0.0295605,-0.0732059
1302,1.302,0.0295605,-0.0732059
1303,1.303,0.0295605,-0.0732059
1304,1.304,0.0295605,-0.0732059
1305,1.305,0.0295605,-0.0732059
1306,1.306,0.0295605,-0.0732059
1307,1.307,0.0295605,-0.0732059
1308,1.308,0.0295605,-0.0732059
1309,1.309,0.0295605,-0.0732059
1310,1.31,0.0295605,-0.0732059
1311,1.311,0.0295605,-0.0732059
1312,1.312,0.0295605,-0.0732059
1313,1.313,0.0295605,-0.0732059
1314,1.314,0.0295605,-0.0732059
1315,1.315,0.0295605,-0.0732059
1316,1.316,0.0295605,-0.0732059
1317,1.317,0.0295605,-0.0732059
1318,1.318,0.0295605,-0.0732059
1319,1.319,0.0295605,-0.0732059
1320,1.32,0.0295605,-0.0732059
1321,1.321,0.0295605,-0.0732059
1322,1.322,0.0295605,-0.0732059
1323,1.323,0.0295605,-0.0732059
1324,1.324,0.0295605,-0.0732059
1325,1.325,0.0295605,-0.0732059
1326,1.326,0.0295605,-0.0732059
1327,1.327,0.0295605,-0.0732059
1328,1.328,0.0295605,-0.0732059
1329,1.329,0.0295605,-0.0732059
1330,1.33,0.0295605,-0.0732059
1331,1.331,0.0295605,-0.0732059
1332,1.332,0.0295605,-0.0732059
1333,1.333,0.0295605,-0.0732059
1334,1.334,0.0295605,-0.0732059
1335,1.335,0.0295605,-0.0732059
1336,1.336,0.0295605,-0.0732059
1337,1.337,0.0295605,-0.0732059
1338,1.338,0.0295605,-0.0732059
1339,1.339,0.0295605,-0.0732059
1340,1.34,0.0295605,-0.0732059
1341,1.341,0.0295605,-0.0732059
1342,1.342,0.0295605,-0.0732059
1343,1.343,0.0295605,-0.0732059
1344,1.344,0.0295605,-0.0732059
1345,1.345,0.0295605,-0.0732059
1346,1.346,0.0295605,-0.0732059
1347,1.347,0.0295605,-0.0732059
1348,1.348,0.0295605,-0.0732059
1349,1.349,0.0295605,-0.0732059
1350,1.35,0.0295605,-0.0732059
1351,1.351,0.0295605,-0.0732059
1352,1.352,0.0295605,-0.0732059
1353,1.353,0.0295605,-0.0732059
1354,1.354,0.0295605,-0.0732059
1355,1.355,0.0295605,-0.0732059
1356,1.356,0.0295605,-0.0732059
1357,1.357,0.0295605,-0.0732059
1358,1.358,0.0295605,-0.0732059
1359,1.359,0.0295605,-0.0732059
1360,1.36,0.0295605,-0.0732059
1361,1.361,0.0295605,-0.0732059
1362,1.362,0.0295605,-0.0732059
1363,1.363,0.0295605,-0.0732059
1364,1.364,0.0295605,-0.0732059
1365,1.365,0.0295605,-0.0732059
1366,1.366,0.0295605,-0.0732059
1367,1.367,0.0295605,-0.0732059
1368,1.368,0.0295605,-0.0732059
1369,1.369,0.0295605,-0.0732059
1370,1.37,0.0295605,-0.0732059
1371,1.371,0.0295605,-0.0732059
1372,1.372,0.0295605,-0.0732059
1373,1.373,0.0295605,-0.0732059
1374,1.374,0.0295605,-0.0732059
1375,1.375,0.0295605,-0.0732059
1376,1.376,0.0295605,-0.0732059
1377,1.377,0.0295605,-0.0732059
1378,1.378,0.0295605,-0.0732059
1379,1.379,0.0295605,-0.0732059
1380,1.38,0.0295605,-0.0732059
1381,1.381,0.0295605,-0.0732059
1382,1.382,0.0295605,-0.0732059
1383,1.383,0.0295605,-0.0732059
1384,1.384,0.0295605,-0.0732059
1385,1.385,0.0295605,-0.0732059
1386,1.386,0.0295605,-0.0732059
1387,1.387,0.0295605,-0.0732059
1388,1.388,0.0295605,-0.0732059
1389,1.389,0.0295605,-0.0732059
1390,1.39,0.0295605,-0.0732059
1391,1.391,0.0295605,-0.0732059
1392,1.392,0.0295605,-0.0732059
1393,1.393,0.0295605,-0.0732059
1394,1.394,0.0295605,-0.0732059
1395,1.395,0.0295605,-0.0732059
1396,1.396,0.0295605,-0.0732059
1397,1.397,0.0295605,-0.0732059
1398,1.398,0.0295605,-0.0732059
1399,1.399,0.0295605,-0.0732059
1400,1.4,0.0295605,-0.0732059
1401,1.401,0.0295605,-0.0732059
1402,1.402,0.0295605,-0.0732059
1403,1.403,0.0295605,-0.0732059
1404,1.404,0.0295605,-0.0732059
1405,1.405,0.0295605,-0.0732059
1406,1.406,0.0295605,-0.0732059
1407,1.407,0.0295605,-0.0732059
1408,1.408,0.0295605,-0.0732059
1409,1.409,0.0295605,-0.0732059
1410,1.41,0.0295605,-0.0732059
